id_direccion,id_cliente,id_tipo_vial,id_nom_vial,id_tipo_vial1,id_nom_vial1,id_tipo_vial2,id_nom_vial2,id_tipo_vial3,id_nom_vial3,numero_ext,numero_int,id_tipo_asent,id_nombre_asent,cod_postal
46379,6286161,5,13225,7,5938,6,10112,18,12280,,#N/A,8,807,22890
46380,6282778,6,1067,5,6836,5,12061,7,6720,1,#N/A,18,#N/A,21309
46381,6285897,9,3784,8,394,7,15920,5,11378,700,#N/A,8,2214,21399
46382,6282903,6,5694,7,740,7,12280,7,17327,15125,#N/A,8,2959,22110
46383,6780594,5,4697,9,5152,9,12361,5,5260,2110,#N/A,8,1107,21160
46384,9409155,7,5745,5,11617,5,2432,7,5765,,#N/A,8,3031,21505
46385,6845405,7,16901,5,11565,8,11565,7,15463,1233,#N/A,8,3977,21120
46386,6288404,10,10297,7,12280,18,12280,10,5537,125,#N/A,8,3021,22706
46387,6286760,5,7674,7,3969,5,7674,7,3272,,#N/A,8,2287,21386
46388,6288414,5,6519,7,9967,7,12280,7,12280,14775,#N/A,8,3006,22104
46389,6287383,7,9302,7,3338,6,783,5,9300,302,#N/A,8,3383,22435
46390,6285119,5,17704,7,12105,5,12306,5,7340,699,#N/A,8,5116,21090
46391,6851079,7,12340,22,12280,5,15146,8,14881,1,#N/A,8,2133,21397
46392,6287311,7,5478,5,12397,8,12397,7,12083,1799,#N/A,8,3977,21120
46393,6282962,5,5141,7,6016,7,6451,5,14761,1078,#N/A,8,5125,22000
46394,6282800,6,2432,7,15796,7,12280,5,4945,1121,#N/A,8,2602,21440
46395,6282928,6,12064,6,5951,22,8178,18,12280,,#N/A,16,2280,22457
46396,6284791,10,11523,7,7351,7,3383,22,2432,589,#N/A,8,3961,21399
46397,9465745,7,12397,7,8,7,9,7,4702,,#N/A,8,1566,22206
46398,9419695,7,617,22,13424,7,3047,18,16172,,#N/A,8,4863,22254
46399,9411721,5,13442,7,3548,7,13415,7,467,,#N/A,8,2633,22245
46400,6851493,6,12565,6,2432,18,12280,7,6798,798,#N/A,8,919,21440
46401,9395701,7,3858,7,2792,22,15748,22,12280,,#N/A,8,4075,22170
46402,6851080,10,16791,7,7033,5,10068,7,3085,,#N/A,8,221,22890
46403,9435463,7,5080,7,14761,7,16184,7,11525,,#N/A,8,2435,22420
46404,9400117,5,10173,7,8,7,9,5,13405,,#N/A,8,1566,22206
46405,6854882,7,3917,7,13074,7,6664,7,3922,16850,#N/A,8,#N/A,22225
46406,9400118,22,12280,22,15869,7,13511,5,1755,,#N/A,8,3717,22034
46407,6287277,7,15483,5,14693,5,5316,7,8602,1,#N/A,8,4150,21210
46408,9409072,7,388,5,11630,7,12449,8,12417,,#N/A,8,5125,22000
46409,6283536,7,11365,7,17581,7,11042,7,156,302,#N/A,8,3432,22624
46410,6285044,5,1819,7,4797,18,12280,18,12280,1,#N/A,8,1587,22255
46411,6287120,18,12597,7,4366,8,3,7,12280,4481,#N/A,8,2982,22225
46412,6283122,5,13133,5,12902,7,3205,5,12854,2685,#N/A,8,3740,22500
46413,6283800,5,1999,7,12865,5,12902,7,3384,1434,#N/A,16,#N/A,22504
46414,6287439,22,9712,7,4974,22,9712,22,12280,12279,#N/A,8,4137,22194
46415,6845714,9,16928,7,398,6,6252,11,3885,,#N/A,8,710,21320
46416,6287125,5,459,7,9518,7,11614,5,1230,3814,#N/A,8,2058,22615
46417,6780566,7,12340,5,15021,5,15211,7,5737,3101,#N/A,8,831,21395
46418,6851081,7,14619,7,15122,7,531,8,11186,8093,#N/A,8,707,22190
46419,6287278,5,12492,7,12280,9,4700,7,11133,,#N/A,19,4318,21399
46420,6283651,10,4224,5,6332,7,4856,7,869,1,#N/A,8,2205,21350
46421,6287126,7,10443,7,10456,7,10458,18,12280,11323,#N/A,16,2944,22244
46422,6282734,7,7741,7,8018,7,8262,5,12607,898,#N/A,16,2263,21355
46423,6287068,5,11758,18,3951,7,1299,7,6947,3210,#N/A,16,2271,21376
46424,6285932,5,15215,5,15151,5,14980,5,14941,1,#N/A,28,4814,21399
46425,6287371,6,7804,7,11229,6,8319,7,13377,21260,#N/A,8,2470,22200
46426,9469363,7,13171,7,6950,7,7126,7,11892,,#N/A,8,2940,22410
46427,6287437,5,9370,7,5751,7,5760,8,1269,11865,#N/A,8,2827,22300
46428,6286079,5,10041,3,8120,22,5101,7,12280,22450,#N/A,8,2729,22245
46429,6283805,7,13087,5,1748,5,12303,7,13087,,#N/A,16,4912,21398
46430,6287102,7,6770,7,10407,7,11250,7,13057,4453,#N/A,8,2982,22207
46431,6283514,22,12280,5,1884,3,12280,5,7423,,#N/A,8,3005,22125
46432,6283653,5,11565,7,15463,7,16901,8,11565,1233,#N/A,8,3977,21120
46433,6287271,6,2432,5,11234,5,16839,7,2378,402,#N/A,16,4183,21280
46434,6287077,9,12154,5,8706,5,14140,7,12361,2499,#N/A,8,#N/A,21180
46435,6287266,6,1067,5,13304,9,16928,7,13302,,#N/A,16,2497,21330
46436,6283647,6,2432,5,14081,5,14054,7,14082,1,#N/A,8,3060,21280
46437,6282938,7,4344,5,5318,5,7759,7,2446,7112,#N/A,8,5125,22000
46438,6282959,9,6575,7,16345,7,17269,7,481,4027,#N/A,8,297,22438
46439,6283620,7,122,7,14341,8,14341,7,5742,8988,#N/A,8,5125,22000
46440,6282935,5,5141,5,15982,7,16035,5,14761,1585,#N/A,8,5125,22000
46441,6282963,6,7619,6,5390,6,5388,7,15172,9651,#N/A,8,5179,22010
46442,6718594,10,4228,7,12340,7,12447,5,14913,3086,10,8,2129,21396
46443,6287149,22,10965,5,6465,7,17363,5,10177,1212,#N/A,8,2962,22536
46444,6282952,7,5443,7,9585,7,2746,7,12280,4886,#N/A,16,4521,22105
46445,6282950,6,15572,7,14575,7,14569,7,12280,7757,#N/A,16,4092,22205
46446,6282915,5,14761,7,6016,7,4344,5,5141,735,#N/A,8,5125,22000
46447,6282902,7,17318,7,6682,7,9988,7,15560,12500,#N/A,8,2592,22557
46448,6283638,6,12826,7,3854,5,8763,7,16870,22003,#N/A,8,2885,22206
46449,6713262,7,3854,7,2887,5,17252,7,2611,21521,#N/A,16,4915,22205
46450,6282913,5,16263,6,7924,7,15766,5,6576,13665,#N/A,8,2678,22440
46451,6282652,6,10112,6,13497,7,7895,5,17269,,#N/A,16,221,22890
46452,6287370,6,2710,7,842,7,12511,5,1716,5001,#N/A,16,1607,22626
46453,6287290,7,6907,9,9979,5,10900,5,12994,298,#N/A,8,5111,21353
46454,6287270,5,1656,7,15298,9,8392,5,5532,1,#N/A,16,4983,21180
46455,6288357,6,15413,7,12280,22,12280,7,12280,2,#N/A,8,3813,21530
46456,6848474,9,10748,5,6966,5,13690,7,15155,,#N/A,8,4131,21250
46457,9409932,7,15495,7,12280,7,6174,5,2255,,#N/A,8,1320,22117
46458,9456795,5,6037,5,8733,7,6649,5,1715,,#N/A,8,4521,22530
46459,9419560,18,12280,18,12280,18,12280,18,12280,,#N/A,8,3075,22790
46460,6780495,5,17269,7,651,7,9022,22,4078,3297,#N/A,8,3181,22056
46461,9449509,5,8610,5,6955,7,7799,7,17027,,#N/A,8,1758,22464
46462,9435464,10,16791,5,7504,5,7580,7,13443,,#N/A,8,226,22810
46463,6283547,5,13068,7,3537,7,3049,7,12863,1701,#N/A,16,3740,22104
46464,6286091,7,2729,7,12280,7,12280,7,12280,3109,#N/A,16,3730,22713
46465,6286761,9,10987,7,736,5,1857,5,11028,,#N/A,8,2735,21216
46466,6287382,5,13068,7,3509,5,1999,7,3349,965,#N/A,8,#N/A,22500
46467,9456796,6,597,7,17321,22,12280,5,2022,,#N/A,8,3000,22110
46468,6286252,7,3404,7,3449,22,15395,7,3404,5,#N/A,8,4868,22170
46469,6287438,5,12689,7,15667,7,12684,7,6768,5698,#N/A,8,4304,22607
46470,6286167,7,12061,7,17392,7,12054,7,4351,,#N/A,8,465,22810
46471,6717440,23,14761,7,6529,7,15703,7,14062,766,#N/A,8,1582,21440
46472,6283548,7,15422,7,7332,7,7336,7,6260,18,#N/A,8,#N/A,22206
46473,6283121,5,13079,5,1705,5,1782,7,3414,1455,#N/A,16,#N/A,22500
46474,6286094,7,2145,5,2204,5,9094,7,16234,510,#N/A,8,3257,22860
46475,6283412,5,7256,6,10068,9,9598,5,1821,1,#N/A,8,3372,21230
46476,6287118,7,17616,7,7673,7,1009,18,12280,2490,#N/A,8,1484,22237
46477,6287366,6,7924,7,11490,6,16165,5,6974,17160,#N/A,16,2486,22123
46478,9426428,7,17510,7,17515,18,12280,18,16172,20104,#N/A,8,775,22637
46479,6286147,7,12280,6,6347,7,6644,7,11327,43730,#N/A,8,2685,22710
46480,6286081,23,10112,23,2734,7,13128,7,5172,307,#N/A,16,3854,22887
46481,6287422,7,369,7,13,7,12,7,6447,,#N/A,13,2058,22236
46482,6695483,5,14640,5,2773,7,934,5,9211,,#N/A,8,3030,22830
46483,6854935,10,16787,5,2432,7,12286,5,8642,2886,#N/A,8,4356,22940
46484,6287291,9,10983,7,4734,9,3782,5,431,1925,#N/A,18,2252,21323
46485,6287308,5,13190,5,16839,9,7157,5,6952,,#N/A,16,4183,21280
46486,6780685,5,13133,5,2492,5,10853,7,11073,3595,#N/A,8,4456,22506
46487,6287301,10,4232,7,12280,5,4936,9,12154,,#N/A,16,3517,21185
46488,9395702,5,10664,22,394,7,2108,5,10667,,#N/A,8,3709,22127
46489,9459705,18,12280,18,12280,18,12280,18,12280,,#N/A,8,4505,22667
46490,6851104,7,9416,7,9394,5,851,7,9170,19702,#N/A,8,3383,22435
46491,9419591,6,15738,7,12280,7,16392,18,11947,,#N/A,8,#N/A,21482
46492,6851082,7,3178,7,3566,22,15592,7,12280,13882,#N/A,16,4859,22170
46493,6285945,9,8642,9,10991,5,1310,22,13885,36,#N/A,8,#N/A,21399
46494,6285898,9,8642,8,13191,7,8952,5,12187,1,#N/A,8,2327,21399
46495,6780506,5,4324,7,9364,18,16172,18,12280,,#N/A,8,3314,22790
46496,6287356,22,933,22,933,22,6751,18,16172,3560,#N/A,16,4862,22720
46497,6287440,7,3147,7,3182,7,3270,22,12884,1,#N/A,16,4872,22170
46498,6282893,7,6451,5,12131,5,354,7,16035,1112,#N/A,8,5125,22000
46499,6282924,7,5359,7,13328,6,2710,5,15757,6912,#N/A,16,#N/A,22190
46500,6284781,7,16255,7,16253,6,625,7,12055,3701,#N/A,8,922,22014
46501,6780493,6,10112,5,9468,7,12280,7,12280,3486,#N/A,8,2362,21190
46502,6282653,7,2915,7,2191,7,2220,7,12355,,#N/A,8,3827,22860
46503,6283167,7,6800,8,11630,5,7536,7,7356,1400,#N/A,8,3361,21100
46504,6285936,7,17522,5,13067,5,3863,18,12280,,#N/A,16,4867,21377
46505,6780527,7,11472,7,2671,7,12280,7,2677,1,#N/A,8,3321,22165
46506,6286165,7,6038,10,10297,7,9105,7,10145,737,#N/A,8,3021,22710
46507,6287423,7,740,11,4559,22,12511,18,16172,,#N/A,16,4862,22710
46508,6284974,9,10983,9,8086,7,12280,5,548,,#N/A,18,2250,21399
46509,6282768,7,2202,5,11565,5,9022,7,2197,1,#N/A,8,3020,21399
46510,6285160,18,7862,18,12280,18,12280,18,12280,5702,#N/A,8,3676,22604
46511,6288403,7,2432,7,7737,7,11617,18,12280,250,#N/A,8,2612,22640
46512,6787760,10,16791,6,9907,6,2712,7,9856,695,#N/A,8,4765,22890
46513,6285935,5,6061,7,6468,7,14564,5,2370,,#N/A,16,4107,21399
46514,6285912,9,3782,7,7842,7,9750,5,12108,,#N/A,18,2252,21399
46515,6284779,6,7924,7,10659,5,7423,22,14773,100,#N/A,8,3005,22125
46516,6286762,5,14341,7,12055,7,4880,5,16666,,#N/A,8,3372,21050
46517,6285944,7,15768,5,17705,7,2202,18,12280,1,#N/A,16,4395,21160
46518,6282990,10,10297,7,7570,22,8411,22,7516,902,#N/A,8,2891,22710
46519,6286164,6,2432,6,12565,7,6798,18,12280,490,#N/A,8,1670,21447
46520,6288401,7,10127,6,2432,5,11617,7,10808,,#N/A,8,3028,22703
46521,6288367,18,16172,6,2915,22,728,7,13561,,#N/A,16,4719,22260
46522,6282651,5,2444,5,15237,5,986,7,5348,858,#N/A,8,#N/A,22800
46523,6287318,5,1326,7,6720,5,5192,18,12280,,#N/A,16,4025,21355
46524,6282937,6,10112,7,7317,5,2108,7,9717,17006,#N/A,16,2591,22500
46525,6282949,18,16172,18,12280,7,5951,18,12280,14902,#N/A,8,1257,22457
46526,6287435,7,3472,7,13027,7,3222,22,16325,12701,#N/A,16,4868,22170
46527,6288348,9,8642,7,4722,7,481,8,16255,1499,#N/A,8,1682,21140
46528,6287420,5,17262,7,11117,5,10805,5,8642,6417,#N/A,8,841,22050
46529,6287232,7,4485,7,13535,5,7432,7,15871,141,#N/A,19,2564,22794
46530,6287427,9,16415,6,10112,18,12280,5,5145,7,#N/A,8,#N/A,22457
46531,6287355,5,4324,5,10112,7,10708,7,10915,935,#N/A,8,3077,22790
46532,6282967,7,362,7,16952,6,2706,7,379,851,#N/A,7,3383,22435
46533,6288390,6,7571,7,13497,7,7673,5,16709,286,#N/A,16,4765,22890
46534,6282941,7,8555,7,8547,7,8554,7,8544,2024,#N/A,8,3471,22454
46535,6286166,6,15759,11,8621,7,12171,6,15759,2,#N/A,16,4170,22117
46536,6287443,7,4085,7,3222,22,5045,7,3176,,#N/A,16,4873,22170
46537,6287424,5,16787,3,12280,3,12280,7,2153,4,#N/A,8,2920,22535
46538,6287418,7,12280,6,12349,22,623,7,10426,7007,#N/A,16,2855,22604
46539,6287419,5,13138,7,2432,7,16974,7,820,6417,#N/A,8,4119,22180
46540,6288377,7,4921,5,14761,8,13729,18,12280,492,#N/A,8,894,22000
46541,9424104,9,5154,7,3874,7,15785,5,15869,,#N/A,8,1452,21138
46542,9457252,7,13074,6,3903,6,4038,6,5694,,#N/A,8,#N/A,22226
46543,9411759,7,16349,5,5629,5,15319,7,6529,,#N/A,8,1019,21449
46544,9419604,7,8606,8,8606,7,11617,7,12280,,#N/A,8,940,22620
46545,9435489,6,7924,22,12280,5,16548,22,1057,,#N/A,8,2882,22125
46546,6851083,5,4324,5,12286,5,7862,7,7137,2100,#N/A,8,3075,22790
46547,6287354,10,10257,7,12280,7,6416,18,11076,27635,#N/A,8,4048,22244
46548,6780428,5,1341,7,13737,5,17262,5,10711,6957,#N/A,8,5125,22000
46549,6287087,6,7031,5,9529,12,519,7,9491,3009,#N/A,16,2721,22545
46550,6780611,7,6657,5,2080,7,7836,7,2404,9502,#N/A,8,1471,22244
46551,6283636,7,13009,18,12280,7,11599,7,11031,16034,#N/A,8,4119,22183
46552,6285942,5,15127,5,1813,5,1677,7,11527,1,#N/A,8,3502,21399
46553,9346246,7,12280,7,12280,22,12280,22,12280,,#N/A,8,1604,22960
46554,6787737,7,4717,7,16602,7,15344,7,15560,370,#N/A,8,1322,22707
46555,6283348,6,5386,23,9022,22,10068,5,9022,16500,#N/A,8,3052,22045
46556,6283357,6,5409,7,15644,5,8866,7,15592,20298,#N/A,8,625,22200
46557,6780547,23,8392,5,5774,18,11076,7,8617,1099,#N/A,8,833,21297
46558,9444123,18,12280,18,12280,18,12280,18,12280,,#N/A,8,4590,22330
46559,6283533,7,4704,5,14416,5,2781,7,14045,117,#N/A,8,#N/A,22624
46560,6287388,7,7024,6,15759,7,17253,22,17252,6103,#N/A,16,4172,22117
46561,6287429,5,12290,7,13737,7,2446,5,5141,788,#N/A,8,5125,22000
46562,6709366,6,7924,5,10849,5,16033,7,2484,14610,#N/A,8,2094,22115
46563,6282774,9,3782,5,6972,5,7325,22,6989,,#N/A,31,556,21323
46564,6287306,9,10346,5,2099,6,10112,7,10852,1099,#N/A,16,2728,21330
46565,6287369,5,1788,7,13086,7,11221,5,1747,1006,#N/A,16,#N/A,22504
46566,6283279,7,12769,7,7899,7,12280,7,17269,612,#N/A,8,2772,22470
46567,6854878,7,14160,9,3786,7,16481,7,12173,401,#N/A,8,3883,21120
46568,6283227,7,13031,7,3007,5,12444,5,1705,202,#N/A,8,4340,21050
46569,6285907,7,783,7,380,7,393,7,107,19075,#N/A,8,3163,22435
46570,6285082,7,5462,7,12870,7,2787,7,16918,369,#N/A,8,922,22420
46571,6286150,5,15982,5,7137,5,11630,7,16035,859,#N/A,8,868,22000
46572,6288378,5,12921,7,15490,7,9273,7,17314,9575,#N/A,8,5176,22010
46573,9456806,5,11542,23,12083,7,10473,7,12110,,#N/A,8,1023,22126
46574,6287067,7,5550,7,13042,6,7624,10,4224,825,#N/A,8,4249,21387
46575,6287385,6,14621,7,12280,6,14621,7,12280,1070,#N/A,16,4104,22565
46576,6282798,18,16172,18,12280,7,11570,18,16172,1,#N/A,8,3813,22530
46577,6288350,5,7137,7,2748,7,11529,8,10846,400,#N/A,8,#N/A,21100
46578,6285884,7,3164,7,3082,6,445,7,12280,809,#N/A,8,3799,21376
46579,6282779,10,4228,7,15127,5,12961,7,12280,900,#N/A,16,3976,21620
46580,6286092,5,16548,22,1057,22,16709,22,12280,10704,#N/A,16,4577,22124
46581,9396572,7,4748,5,6351,5,9359,7,15167,,#N/A,8,2391,21290
46582,9411761,7,584,6,5383,3,12280,3,12280,,#N/A,8,3383,22435
46583,6282771,7,3991,8,3992,5,13314,5,7186,1300,#N/A,8,1729,21090
46584,6287302,6,10112,7,12051,7,8392,7,3010,,#N/A,16,4983,21380
46585,9419489,18,10654,18,12280,18,12280,18,12280,,#N/A,8,3372,21050
46586,9424097,6,10112,6,17451,7,17252,5,1657,,#N/A,8,4983,21180
46587,6780433,10,16787,5,9556,18,12280,18,12832,,#N/A,8,3397,22932
46588,6287076,5,11565,7,16498,7,11421,8,9022,2002,#N/A,8,4400,21110
46589,6780530,7,12688,7,12688,7,15560,7,7813,9702,#N/A,8,1632,22644
46590,6286088,7,4829,6,7041,7,12280,18,16172,10101,#N/A,16,3655,22244
46591,6287343,7,3351,7,12905,7,13039,7,5123,12291,#N/A,23,529,22215
46592,9413768,7,3874,5,17310,5,1524,7,4117,,#N/A,8,4317,21138
46593,6790834,7,16890,7,6638,7,3268,7,9816,,#N/A,8,3292,22850
46594,6792298,5,1118,9,10991,7,15511,7,15524,1798,#N/A,8,4323,21297
46595,6285143,7,3349,5,1980,7,12280,7,12280,1396,#N/A,8,#N/A,22504
46596,6285163,6,7924,5,16327,7,14335,7,14144,14041,#N/A,8,2230,22106
46597,6287268,6,1067,5,9998,5,11942,7,16855,,#N/A,16,5111,21399
46598,6288363,7,12973,7,9200,7,15477,7,8253,7587,#N/A,8,4589,22246
46599,6287105,7,5516,23,2076,5,14788,7,15248,,#N/A,16,5072,21379
46600,6287233,10,10297,7,14320,10,10297,18,16172,1,#N/A,8,3039,22703
46601,6282971,7,9775,7,12977,22,15779,7,12280,8853,#N/A,16,1016,22000
46602,6790420,5,2741,5,651,7,7518,6,625,225,#N/A,8,2535,22040
46603,6780517,7,10851,6,89,7,5301,7,16040,26016,#N/A,8,1493,22245
46604,6780531,5,11542,7,12110,7,10473,23,12083,120,#N/A,8,2486,22126
46605,6286158,9,16415,7,11334,7,11926,7,11907,1856,#N/A,8,4618,22414
46606,9456468,5,12965,5,12965,7,15248,5,10898,,#N/A,8,4847,21298
46607,6287261,7,12995,7,3553,7,1345,7,1554,423,#N/A,16,4901,22895
46608,6287325,7,16959,5,14908,5,15146,7,2125,1,#N/A,8,1653,21399
46609,6725448,5,1024,7,1269,7,10112,7,12286,251,#N/A,8,1665,22820
46610,6780454,7,8421,7,3162,7,12482,5,10646,1591,#N/A,16,4915,22839
46611,6283523,6,3,7,15298,7,16018,7,12709,22807,#N/A,8,4876,22205
46612,6727698,5,7137,22,7954,7,6451,5,14761,1184,#N/A,8,894,22000
46613,6845929,7,12334,7,13511,7,11472,7,7810,9356,#N/A,8,4370,22185
46614,6287345,7,1426,18,16172,18,12280,22,8420,14731,#N/A,16,2722,22170
46615,6780456,5,1959,7,4808,7,3895,22,13807,,#N/A,16,2972,22820
46616,6282670,7,15878,7,3549,18,16172,7,17689,,#N/A,16,2972,22830
46617,6282666,23,15403,23,15403,7,12507,7,3249,1000,#N/A,8,4503,22820
46618,6287364,6,10033,18,12280,18,12280,7,1436,17002,#N/A,16,2277,22170
46619,6288366,6,10028,6,7924,7,948,7,10050,2525,#N/A,8,2359,22115
46620,6288399,6,5386,7,4014,7,12280,7,12280,4412,#N/A,8,655,22035
46621,6288396,7,12280,18,12280,7,12280,18,12280,21,#N/A,26,2564,22794
46622,6287259,7,5013,5,9362,5,211,7,15920,241,#N/A,8,1623,22880
46623,9410270,18,8346,18,12280,18,12280,18,12280,488,#N/A,8,4971,21395
46624,9419605,5,850,7,6409,5,850,7,6174,,#N/A,8,707,22190
46625,9435490,5,2432,7,4517,7,5508,18,12280,,#N/A,13,3876,22124
46626,9395739,6,89,7,12280,7,12479,7,9331,,#N/A,8,1384,22204
46627,6851164,7,13,7,14,5,1879,7,12766,8891,#N/A,16,740,22127
46628,6845480,6,7031,7,12691,7,12280,5,11529,6302,#N/A,8,4304,22607
46629,6845908,7,6060,7,14311,7,14144,7,1470,,#N/A,8,1110,22707
46630,9456089,5,14078,7,9764,7,8468,7,4713,,#N/A,8,1152,22707
46631,6285117,7,4700,7,11166,7,11118,7,11100,891,#N/A,19,4318,21850
46632,6287110,5,17252,5,17252,5,17751,7,15572,21521,#N/A,16,4915,22205
46633,6283344,5,1836,22,13877,7,17288,22,13794,1,#N/A,16,3474,22427
46634,6780509,5,2255,7,14682,7,14683,7,651,13327,#N/A,8,707,22190
46635,6780597,7,13016,22,13060,7,13016,22,11528,,#N/A,8,1640,22116
46636,6288370,18,12280,18,12280,18,12280,18,12280,1,#N/A,29,1510,21447
46637,6285096,7,10708,7,2432,7,7137,5,4324,17200,#N/A,8,3075,22790
46638,6285097,7,4989,18,12280,5,5005,18,12597,,#N/A,19,1623,22760
46639,6780518,7,2397,5,11588,5,1958,7,6074,1050,#N/A,8,2821,22400
46640,6286251,18,5234,18,12280,18,12280,18,12280,2012,#N/A,8,2334,22870
46641,6287307,9,4419,7,3096,6,556,5,9580,7,#N/A,8,2334,21230
46642,6286103,7,5936,7,12926,5,6180,22,4088,1746,#N/A,8,672,22890
46643,6780494,9,7638,7,2123,7,7781,5,2647,401,#N/A,16,2578,21395
46644,9411762,5,14603,5,14618,5,12079,6,2708,,#N/A,19,4095,22236
46645,6283345,5,7122,7,1246,9,16415,5,6258,106,#N/A,16,4618,22414
46646,6287098,7,12398,5,4980,22,15474,22,15572,12185,#N/A,16,2243,22640
46647,6287297,9,8642,7,11273,7,11279,5,11926,,#N/A,8,2391,21399
46648,6851629,7,12286,7,2432,5,10112,5,15476,10602,#N/A,8,1374,22654
46649,6287392,7,6060,7,7899,12,17548,22,6174,4245,#N/A,8,1110,22705
46650,6852025,6,977,7,15294,7,16687,7,4407,2971,#N/A,8,318,22204
46651,6287394,10,10297,10,10297,7,14320,18,16172,13740,#N/A,8,2891,22704
46652,6854867,5,4394,5,8606,7,15207,18,12597,641,#N/A,8,4728,21384
46653,6287122,6,4038,7,12280,5,13055,7,12280,13378,#N/A,8,2223,22214
46654,6286126,5,7423,7,17251,7,14776,18,12280,10283,#N/A,8,3005,22125
46655,6285954,5,2432,7,13682,7,13669,5,11617,320,#N/A,8,4547,21400
46656,6287367,6,2719,7,9072,6,2719,7,3600,25240,#N/A,8,1483,22245
46657,6287375,5,1753,7,17461,7,12973,7,4570,11512,#N/A,8,4939,22034
46658,6287273,6,8902,18,12597,18,12280,18,2314,,#N/A,18,4971,21395
46659,6283537,22,17363,22,17363,7,11266,7,13277,1216,#N/A,8,2962,22536
46660,6287103,9,5779,5,4411,7,9421,7,9349,1338,#N/A,8,3859,22416
46661,6287129,5,16675,5,16675,5,481,5,9458,8969,#N/A,23,3487,22670
46662,6287373,6,5420,22,11421,6,12659,5,481,8451,#N/A,23,3488,22643
46663,6287138,5,1789,7,3618,18,12280,7,8478,10687,#N/A,8,2882,22125
46664,6285939,5,10068,5,646,5,2004,7,15413,11,#N/A,8,#N/A,22637
46665,6701596,5,10599,7,8390,7,17643,5,16495,700,#N/A,8,450,21620
46666,6780554,18,5634,18,12280,18,12280,18,12280,1184,#N/A,16,4138,21323
46667,6287280,7,620,5,1336,18,16172,7,14332,301,#N/A,8,961,21399
46668,6283785,7,6174,7,5431,7,10089,22,16179,,#N/A,8,2772,22470
46669,6285026,7,5936,7,5345,7,16519,5,1460,2071,#N/A,8,2334,22880
46670,6287084,6,625,7,15071,5,15195,8,14908,139,#N/A,8,3128,22015
46671,6780607,9,5373,9,3779,7,15110,22,5369,1221,#N/A,8,4427,21240
46672,6285120,6,8902,18,12280,7,4932,18,2314,304,#N/A,8,4971,21395
46673,6780505,5,394,#N/A,1,#N/A,1,#N/A,1,2415,#N/A,8,2728,22940
46674,9456807,18,12280,18,12280,18,12280,18,12280,,#N/A,8,4776,22335
46675,6285138,7,4911,5,7434,7,10203,7,10342,8289,#N/A,8,567,22040
46676,6285895,7,2446,5,9436,5,10711,7,13737,6710,#N/A,8,5125,22000
46677,6286138,7,3127,6,13762,18,12280,5,5651,9602,#N/A,16,2486,22126
46678,6284996,9,4419,7,3096,7,8044,5,13485,2009,#N/A,8,2334,21389
46679,6287374,6,4366,7,10774,7,8894,7,3859,2343,#N/A,8,3123,22206
46680,6780512,7,12963,18,2314,7,12963,5,6241,399,#N/A,16,2578,21395
46681,6288338,5,8606,7,14332,7,5345,5,11630,,#N/A,8,#N/A,21620
46682,6288352,6,1067,7,2928,7,15239,22,13557,1199,#N/A,16,836,21354
46683,6288339,7,3865,7,12977,7,11792,5,11801,2600,#N/A,8,4318,21850
46684,6284923,7,10839,7,9172,5,12182,7,14851,1400,#N/A,8,2391,21290
46685,6788615,10,4232,7,3875,5,15092,10,4232,,#N/A,8,5096,21600
46686,9403676,6,10668,5,15281,5,15282,22,12280,,#N/A,8,2514,21900
46687,6850435,7,17393,7,12866,7,1295,7,4717,16590,#N/A,8,3341,22120
46688,9456212,7,13116,7,11758,5,11773,22,12280,,#N/A,8,1456,21478
46689,6850849,6,87,5,13664,5,17755,5,16457,699,#N/A,8,2334,21389
46690,6287109,7,13055,5,16072,7,16705,5,15195,12,#N/A,8,2225,22214
46691,6282733,7,7799,5,16018,5,17012,7,2907,2269,#N/A,8,1104,21350
46692,6286067,7,14436,7,7878,7,7899,7,535,2645,#N/A,8,3021,22706
46693,6282671,22,208,7,11,7,12340,5,15429,967,#N/A,8,#N/A,22800
46694,6287431,5,10622,7,4489,7,2432,5,16424,205,#N/A,16,2517,22105
46695,6708277,7,2255,7,1274,7,8920,7,12280,7111,#N/A,8,708,22190
46696,6287417,6,2719,7,3619,7,12280,7,740,24131,#N/A,8,#N/A,22237
46697,9400530,9,3784,18,12280,18,12280,18,12280,,#N/A,8,2214,21720
46698,6282742,9,3784,7,12280,7,12280,7,12280,1328,#N/A,8,2212,21720
46699,6288337,9,15325,5,13106,5,11560,7,5164,4600,#N/A,16,4739,21395
46700,6282713,18,12280,18,12280,18,12280,18,12280,,#N/A,8,2873,21378
46701,6287288,7,445,5,991,5,4717,7,11617,,#N/A,8,3961,21610
46702,9435491,7,11327,18,11076,18,12280,18,12280,,#N/A,8,4312,22560
46703,6282898,7,8355,7,3842,7,15425,7,16979,22703,#N/A,8,3120,22206
46704,6287323,10,4224,9,16928,7,12280,10,4228,,#N/A,8,5111,21360
46705,6288386,10,16791,6,6447,6,883,7,9538,8113,#N/A,8,564,22820
46706,6288345,5,7486,7,13220,7,12646,8,17254,300,#N/A,8,4490,21100
46707,6287315,5,13511,7,3528,7,11714,5,15644,,#N/A,16,4717,21399
46708,6283524,6,7924,5,322,5,316,7,2838,3557,#N/A,8,2621,22105
